R_0,D_lat,D_inf,α,D_imm,ρ,logα,η,accepted,logprior,loglikelihood,logjoint
5.013656768113948,1.3782535322796057,1.0565640039567916,0.4756986835034923,14.947133365190773,0.7016798062465432,-4.323763893114943,0.0015157165665103986,0.0,-7.468148483699654,-121.68213514616899,-129.15028362986865
6.305821290610034,1.8121423608172043,1.0566482048410673,0.5501522747302869,11.138922358829515,0.8013763357617483,-3.555989243606845,0.0015157165665103986,0.0,-8.507848163775678,-121.97032936942175,-130.47817753319742
7.067905791665821,1.828998152998689,0.9452812682939751,0.520230884457492,12.277965427960753,0.6439778663701209,-10.343981597597107,0.0015157165665103986,0.0,-8.852025340640008,-118.88827114943199,-127.740296490072
6.003342565019729,0.8232644587772995,3.1016120317926426,0.5304649110664841,13.050853770547727,0.6386218420703959,-4.226357608618031,0.0015157165665103986,0.0,-8.039790099259447,-121.51154977055488,-129.5513398698143
5.468056952584188,0.8464881647558351,2.8267504119199063,0.5494757579914751,10.289325054269797,0.7554329804341986,-2.8498232213012784,0.0015157165665103986,0.0,-7.9696314429111625,-120.68101252594778,-128.65064396885893
5.212314397230324,0.8418958272460615,2.0401133914689282,0.4875982449618985,11.074975244664166,0.6241086413604607,-2.2327094679429393,0.0015157165665103986,0.0,-7.654747280850049,-119.35646827797571,-127.01121555882575
5.85827649222409,1.1664523400605653,1.426993399725736,0.5422139677665877,7.947704568044411,0.7121830026527828,0.0,0.0015157165665103986,1.0,-8.248240935762647,-121.90014241911926,-130.1483833548819
4.109093111095158,0.5298621931662806,3.0329021746382345,0.5374471446983494,9.824282248304444,0.8357254440202946,-11.800034223245206,0.0015157165665103986,0.0,-8.089434870654987,-119.46315614756948,-127.55259101822446
4.056003757905478,0.518018084592097,2.7975820325454137,0.47802417155783533,10.68472341482175,0.8604958965736029,-3.408559435765085,0.0015157165665103986,0.0,-8.18724873485148,-126.9872317826012,-135.17448051745268
4.7302616387684235,0.5159745355424071,2.1250089588093695,0.5014944585845273,10.001489778688034,0.7184457126967349,-1.9184918239267006,0.0015157165665103986,0.0,-8.023771754114474,-118.70694694426153,-126.73071869837601
6.553198014495041,0.725913301517318,2.8769855472696158,0.4658950333623034,12.60087021961007,0.635692339787061,-2.068640760174631,0.0015157165665103986,0.0,-8.617581280462883,-121.06337489170585,-129.68095617216872
5.0182259722591,1.1140366554860752,2.988237228445244,0.5554501508930557,8.981417864146671,0.7557399812296289,-3.4303476328673668,0.0015157165665103986,0.0,-7.514358533284436,-121.04721142783352,-128.56156996111795
4.927939444293084,0.9974118690310911,2.230606475551256,0.4500615220363806,12.381442657046454,0.7420776760870297,-1.7441275480002219,0.0015157165665103986,0.0,-7.468563508572569,-119.76318029596689,-127.23174380453946
6.466775000016034,1.5631270942769968,2.0859407820371763,0.5326465655597249,13.15835103366449,0.7237074267304098,-0.7659228793786497,0.0015157165665103986,1.0,-8.062726318171416,-119.00603550296638,-127.0687618211378
7.431196801565719,1.7254388739188862,1.7121472128198476,0.5079511067396207,13.934820027982173,0.8179965118783531,-7.9504366477890756,0.0015157165665103986,0.0,-9.339652773810268,-121.75634033915826,-131.09599311296853
4.957018581729539,1.3378661851123324,2.457325757658252,0.5741849967493103,12.121822443314532,0.794447159704194,-2.0454009155102284,0.0015157165665103986,0.0,-7.340252322636758,-121.98916363639381,-129.32941595903057
6.417302792019365,1.5662227665382547,3.4179157116701107,0.5322051599235361,12.514149669502478,0.8208205544607332,-6.083789055979523,0.0015157165665103986,0.0,-8.257180204358258,-124.20444064973877,-132.46162085409702
6.32158429496417,1.3626392816954045,3.474810388901783,0.4916587164852735,12.069769153730055,0.7748703837065792,-7.205262989235109,0.0015157165665103986,0.0,-8.129407869336287,-120.67708082153688,-128.80648869087315
5.652102049223551,0.9782156123342061,2.8485283346071664,0.5156960286257283,10.857517036903754,0.7179489591494437,-2.9488243681367408,0.0015157165665103986,0.0,-7.817555630147061,-118.6056808193685,-126.42323644951556
5.641614652198415,1.6721691010335333,1.2543267389860855,0.4997564773804759,10.805713810722251,0.6985933412483903,-4.852477393764687,0.0015157165665103986,0.0,-7.682515779647964,-118.06231498143376,-125.74483076108172
4.952811109493309,1.4577920095717993,1.996635874227742,0.42707490206532056,12.075727309837475,0.6203724134708354,-6.0505117310102605,0.0015157165665103986,0.0,-6.989429151448156,-122.98940001475512,-129.97882916620327
4.796888964034695,1.5459391170186225,1.0139936137119991,0.45423431239978074,12.853048856357319,0.6671276698684091,-4.850538198033462,0.0015157165665103986,0.0,-7.2655944797656185,-119.79093357317268,-127.0565280529383
6.178463440517598,1.918834608444544,1.1737432967413763,0.5585565698919809,10.119594095872447,0.6911049814215114,-3.6646813567626566,0.0015157165665103986,0.0,-8.089793445652646,-119.08196542412665,-127.1717588697793
5.306562877424787,2.2643838098054934,1.3732567330017962,0.5037892087178695,13.607191384251752,0.8050803698487137,-0.4937734185999716,0.0015157165665103986,0.0,-7.622152828364511,-126.00691810861278,-133.62907093697729
8.302077798441669,2.0361468926637007,1.1659313318510367,0.6024526351249637,11.187126214806431,0.7621774751010013,-7.572350349329838,0.0015157165665103986,0.0,-10.488171967611839,-119.02979390699878,-129.5179658746106
4.635117622169663,1.2335938535752948,1.6144948006683086,0.36401083004381163,14.223184087196037,0.7666296707204528,-0.05064926301437822,0.0015157165665103986,1.0,-7.398241391429092,-123.67565978060031,-131.0739011720294
5.02762377978131,0.9688307189652294,2.030005286563796,0.3892143823031361,13.004239574634127,0.6937739683307852,0.0,0.0015157165665103986,1.0,-7.512119093970548,-121.51144564145463,-129.02356473542517
4.296502093392233,0.8154044149954613,1.5424147478213002,0.46106980368231015,13.617571510438758,0.6621371442901738,-1.2360021390640838,0.0015157165665103986,0.0,-7.420000978602302,-123.73424495405148,-131.15424593265377
5.094374303149353,0.7652000039854525,2.1069111316073,0.4938804121679841,12.31470008321719,0.7503052251019291,-12.442232678869402,0.0015157165665103986,0.0,-7.8510116723322865,-120.38102025723897,-128.23203192957126
6.580275689517402,0.9167527179188685,2.596139110568154,0.5129042420420385,11.398302447644406,0.6565662361640265,-8.776662043287203,0.0015157165665103986,0.0,-8.494066721108668,-118.1359489812847,-126.63001570239337
6.61441309644307,1.3565088597740547,2.0753101688748865,0.542135116170677,11.55209879267219,0.6977920523317573,-3.243368541815471,0.0015157165665103986,0.0,-8.299610122905182,-118.10086026599897,-126.40047038890415
7.113553421178398,2.247162030990685,2.1583897479437013,0.5855646172905378,10.369598084090567,0.7102027435550139,-2.4356236115599046,0.0015157165665103986,0.0,-8.681601982050895,-122.95250495762734,-131.63410693967825
5.24997941710464,1.337761991376512,2.638790543249985,0.5239001276578119,10.421397127166754,0.736039387059716,-5.79248550888893,0.0015157165665103986,0.0,-7.343571616682537,-120.96343114562625,-128.30700276230877
6.5811490005101625,1.517654590029721,1.4948291233990898,0.5278772469591099,11.804417255829398,0.5842652606830024,-6.415168111693333,0.0015157165665103986,0.0,-8.201529236511892,-120.82676008871178,-129.02828932522368
6.561668621398131,1.4777911367772878,1.8116168753964488,0.5502020544199538,10.03778019672874,0.7360917272882195,-0.7806440720829642,0.0015157165665103986,0.0,-8.40002231510273,-119.05174585098057,-127.4517681660833
7.016682566716755,1.1603426773185637,2.0474412868376834,0.5200488633275879,10.193980609537926,0.6019903499391916,-3.499235142828269,0.0015157165665103986,0.0,-8.758191246140685,-117.98965099927999,-126.74784224542067
6.665425278380427,1.1803180409948244,1.8626301070966857,0.48453287445011883,13.166167717537455,0.6635040404027375,0.0,0.0015157165665103986,1.0,-8.42386945654982,-117.6896012676925,-126.11347072424232
6.498847430354869,1.2091687844648078,2.5983370484336707,0.5424137784063955,11.760468607829505,0.6821352733034042,-6.5327122996948646,0.0015157165665103986,0.0,-8.181116071561704,-119.70053461890355,-127.88165069046525
8.126015096966453,1.1986942336155546,3.494136020914867,0.5531166414135815,9.918106166295972,0.6790979731109313,-2.5784912343676183,0.0015157165665103986,0.0,-10.029807342571432,-119.26835526393873,-129.29816260651018
3.7959984783993637,0.97133629251587,1.4081934801284757,0.5095719469644517,9.508990650669174,0.7211773567218269,-5.54709930694807,0.0015157165665103986,0.0,-7.409828797301493,-121.28545692598682,-128.69528572328832
5.622844073239743,1.3089874500869287,2.0134251841377697,0.5466181816946335,13.096235617180398,0.710748867981572,-0.15318537318493952,0.0015157165665103986,1.0,-7.5587275667377325,-119.57622471921455,-127.13495228595228
5.300951615397089,1.0385242112783493,1.4931189635626518,0.48221927277504545,12.589652426846607,0.6567789904570328,-1.4128240820234481,0.0015157165665103986,0.0,-7.657603689079142,-119.89984068819486,-127.557444377274
6.652116683048245,1.2357116838747135,1.8555854774048508,0.5355610475081027,10.712588691967568,0.667480058175241,-3.005242857997146,0.0015157165665103986,0.0,-8.454954844417092,-118.10696478693298,-126.56191963135007
9.105402498869417,2.0410195850913277,1.7649369515638444,0.41976185001573596,12.037679914421934,0.6904384833957681,-2.093730287631473,0.0015157165665103986,1.0,-11.193649491816547,-122.03736530354645,-133.231014795363
9.86405277490704,1.7909817633447367,2.193399662022377,0.5769371210881681,11.546923233573592,0.6961651764782881,-4.947243748155813,0.0015157165665103986,0.0,-12.359242113247582,-117.03677481202553,-129.3960169252731
6.522821177645794,1.3227024474822553,2.0674258770572704,0.6061817502118149,9.40448806463993,0.7810931483681296,-5.902858976652837,0.0015157165665103986,0.0,-8.587876415754355,-119.93597635732509,-128.52385277307945
5.824886301965988,1.4917037746748316,1.6231155843992144,0.5689278219588856,8.763389401904641,0.6927151551575886,-6.27807616214244,0.0015157165665103986,0.0,-7.8540863956058,-118.86724938939668,-126.72133578500248
4.211890101810841,1.6236382411222732,1.0679285772167184,0.49055876715050156,10.768379865934794,0.7154486736548887,-5.892366121293577,0.0015157165665103986,0.0,-7.13224753654899,-120.89386853894975,-128.02611607549875
5.831657748570948,1.008466378657966,1.2322029352582744,0.5730526752996913,9.773067575129506,0.6589416788654933,-7.782868496010593,0.0015157165665103986,0.0,-8.26514707141574,-122.90102448837698,-131.1661715597927
5.358501131015469,1.5292851255773918,2.158271306602477,0.5814023928214427,11.291898956771139,0.7459634931819068,-6.532607406733419,0.0015157165665103986,0.0,-7.383284114730255,-123.02481409821635,-130.4080982129466
6.253441747503857,1.1253356836586121,3.688751067783341,0.6344019439691848,10.376398290880802,0.7469638363934277,-0.2955662776122949,0.0015157165665103986,1.0,-8.342424803166933,-126.37398839491584,-134.71641319808276
4.1477273160369315,0.8960382849532206,1.3979573298867674,0.470674490264575,7.997416850749397,0.642171828782437,-6.716606718252635,0.0015157165665103986,0.0,-7.5437210838011755,-120.0894316909024,-127.63315277470358
9.086290703309036,1.4551308304851998,2.7717244441809727,0.34001919368560707,16.661330348273054,0.6999413030381807,-6.932484092378559,0.0015157165665103986,0.0,-11.1973107165905,-120.65853368346218,-131.8558444000527
6.3224599407824575,1.7220193581888776,0.8598847163233352,0.5281767633300264,9.569907644728458,0.7075622654237229,0.0,0.0015157165665103986,1.0,-8.446683789846402,-120.67447754811893,-129.12116133796533
4.373114159242609,0.7025874281546349,2.3090313330314416,0.5428371047959107,11.60027593424837,0.7770307508176623,-3.2575993002088524,0.0015157165665103986,0.0,-7.684803784179023,-120.87239709683718,-128.5572008810162
5.740327588930177,0.904654640587687,2.641841325652992,0.6611468353245034,10.271384084090279,0.8192957885414216,-10.631110139253082,0.0015157165665103986,0.0,-8.415925677322988,-126.86137423280373,-135.27729991012671
6.105188463001528,1.3082072856428102,1.6867113513863328,0.5536695317731525,9.634607794152855,0.6712846541437848,0.0,0.0015157165665103986,1.0,-8.05645428348563,-117.90524666146744,-125.96170094495308
6.218679633297486,1.185735329634995,1.1559924352413233,0.5593068159314466,7.451340602022009,0.7067040648265662,-9.018433272421447,0.0015157165665103986,0.0,-8.653992668244296,-120.73626648289857,-129.39025915114286
7.652747272691888,1.7046699964303769,1.890202573840064,0.5060302690080087,13.155472794222447,0.6477300294039077,-3.711008751206876,0.0015157165665103986,0.0,-9.12801848417402,-117.97722853474136,-127.10524701891538
6.080960713350834,1.2860696280338448,1.1779668573254476,0.4902403095281065,10.806263520802286,0.7673165356370997,-10.345240040067353,0.0015157165665103986,0.0,-8.39726364056368,-121.97437298294862,-130.3716366235123
6.613128212669986,1.6545263980444047,1.2598060660128119,0.6244800459779077,10.823948448294898,0.7167552307355587,-11.888721765117594,0.0015157165665103986,0.0,-8.545343814839024,-124.03205232587172,-132.57739614071073
4.512903845772631,1.3080351271036543,1.086163625070203,0.44717628135306164,9.795967196178568,0.6747358676244272,-4.085459852921446,0.0015157165665103986,0.0,-7.376198808059028,-119.02500492833458,-126.40120373639361
5.922874142245318,1.167099619774527,2.882821758859965,0.5330662524253024,10.91313027350899,0.6150526955789042,-1.195802391106426,0.0015157165665103986,0.0,-7.674718341539643,-122.38615436484443,-130.06087270638406
5.752151000373646,0.9555250427032433,2.8692653392002696,0.5124873238676899,10.581955397659739,0.7105711428977243,-3.510982154174414,0.0015157165665103986,0.0,-7.903793326800515,-117.86819812765968,-125.77199145446019
4.774509042845434,0.999418646085662,2.4302506961168895,0.49605020175540254,13.76421309306983,0.7112500410539326,-19.894466619248306,0.0015157165665103986,0.0,-7.255041790023714,-124.32808576382229,-131.583127553846
6.522216465121622,1.1575334020671897,3.64118383662613,0.4188801808542475,12.510994667191046,0.6670923665164536,-4.811633817035457,0.0015157165665103986,0.0,-8.249032242082016,-123.43434979219246,-131.68338203427447
7.708305395275371,1.7139136635000691,2.189780528612843,0.371217858660278,12.80764605835131,0.688543136991259,-7.74274583190936,0.0015157165665103986,0.0,-9.25599271731638,-122.46580631325388,-131.72179903057025
8.415815015461327,1.4914888570869431,2.8676592823205467,0.517929278452178,11.47747118406454,0.6830336419758515,-4.451997008318287,0.0015157165665103986,0.0,-10.121010639173477,-119.2032643529276,-129.3242749921011
6.701965170142656,1.4157550877274838,1.6985552865588884,0.5605126983930514,12.076767876580467,0.6705974303343916,-3.722545517245692,0.0015157165665103986,0.0,-8.392651502630972,-117.7163112982633,-126.10896280089428
7.593067950179848,1.4183937346234075,2.0475760481267384,0.5868363070349528,10.55183555464532,0.7631788647954229,0.0,0.0015157165665103986,1.0,-9.489475767256385,-119.89108687878051,-129.3805626460369
5.313914955005718,1.3583108257657253,1.5904418912522602,0.4466905674151892,12.208129849145628,0.6846237813587067,-4.2842144596403955,0.0015157165665103986,0.0,-7.4364443074889985,-119.71214362432386,-127.14858793181286
5.30093217319771,1.0229262517897835,1.9705129190073616,0.5098314346972764,10.968355360190222,0.6979198617227786,-4.682895952387867,0.0015157165665103986,0.0,-7.63962409069947,-116.67852303947951,-124.31814713017899
7.610546131092297,1.4918524740029058,1.442940332890824,0.506537999352969,9.91252606962728,0.648042993123441,-12.111593603183323,0.0015157165665103986,0.0,-9.42658024091891,-118.07190368414616,-127.49848392506507
6.409319286239144,1.5755298655563397,0.8810137450227218,0.5473358728854831,11.772068434899222,0.6517853343450302,-5.007615886425057,0.0015157165665103986,0.0,-8.378009088497617,-120.0414070567169,-128.4194161452145
7.482169973052615,1.4149795181329843,2.062014771304388,0.5068127214040005,11.23482209906291,0.7543006696781268,-3.4565223906314344,0.0015157165665103986,0.0,-9.278661462548952,-120.94128502009846,-130.2199464826474
7.067959643505324,1.9993233763938858,1.5330970041480376,0.41407728658993076,13.175010664206876,0.6831900103172796,0.0,0.0015157165665103986,1.0,-8.64422622062231,-121.45515514362154,-130.09938136424384
5.912297599510762,1.3167935137277844,2.1916508023091734,0.5524148603081405,11.769993847889637,0.7194908008570726,-6.423191923419765,0.0015157165665103986,0.0,-7.768473405948573,-118.66407627950682,-126.43254968545538
6.531296462774749,1.6281717969786018,1.4455485087753428,0.5217473377551756,10.697565224479552,0.7362517091894667,-1.9620520358280658,0.0015157165665103986,0.0,-8.392966018626495,-120.29651352946824,-128.68947954809474
7.431211026841184,1.6347484861713688,1.4048766905026708,0.5350076264772788,9.768093510906395,0.7383299815409425,-0.2457145409452437,0.0015157165665103986,0.0,-9.354673953233354,-119.92736128364513,-129.28203523687847
5.141972971946337,1.3250043963331837,1.6211873535736827,0.5027741094682128,12.867806136402121,0.7715075604802755,-7.375862503522185,0.0015157165665103986,0.0,-7.5270286424691495,-121.01189206148541,-128.53892070395457
7.679642140762644,1.6481943754873976,2.0354412371034494,0.5067069979013282,10.249860224625928,0.6519245657873801,-0.021509371233761954,0.0015157165665103986,1.0,-9.241372732776865,-117.79670772444716,-127.03808045722403
4.5758357094477375,0.7592029884308316,2.669967857339398,0.5271128070624483,10.975911354937008,0.7209023298752719,-1.5412239580592768,0.0015157165665103986,1.0,-7.510816878044644,-121.16067115632671,-128.67148803437135
6.732358186326411,1.0146336071728705,2.1290157576393387,0.5281406184901248,10.367031423039762,0.7583464037788364,-1.6372887787026826,0.0015157165665103986,0.0,-8.858621498925508,-118.76237121830053,-127.62099271722604
7.070935498163969,1.2821198892944796,2.121034614505454,0.48786069823438105,14.710918347820172,0.7105231357809619,-14.583164231602723,0.0015157165665103986,0.0,-8.737903603715422,-119.97742592543923,-128.71532952915464
