R_0,D_lat,D_inf,α,D_imm,ρ,logα,η,accepted,logprior,loglikelihood,logjoint
5.192396841485939,0.7150112949937146,2.5373244633747567,0.3201705586705028,18.252106263394907,0.7548844128296361,-1.7293746457490613,0.0015157165665103986,0.0,-8.061449009969564,-122.59826953009416,-130.65971854006372
7.609168256902211,1.0406346927220915,2.641372393793973,0.45364605523711177,11.040447154299278,0.5999495401332348,0.0,0.0015157165665103986,1.0,-9.375567674013746,-120.49844236955656,-129.8740100435703
7.01622532073178,1.5094841314227825,0.6771519327052958,0.1177537466021079,28.155745664285075,0.6918815593706353,-1.675175203449328,0.0015157165665103986,1.0,-10.829792741062834,-121.40123925641831,-132.23103199748115
5.652548818876474,1.4678073121849136,1.0005825554840135,0.05118842708818718,31.615023135780767,0.7009091632312844,-13.146427054397407,0.0015157165665103986,0.0,-10.831647140257893,-120.33651270679927,-131.16815984705715
4.753991432449925,1.0862376618685132,1.3951244261002067,0.08865246680543479,26.58057434439799,0.6990565632964592,-6.497521534722949,0.0015157165665103986,0.0,-9.212617401575306,-121.34905830922912,-130.56167571080442
6.35227169537579,0.9013330582983416,2.770815034426748,0.35980298184220505,12.437556760356639,0.6315032359025703,-1.455964596024529,0.0015157165665103986,0.0,-8.31715523287808,-121.47994839926388,-129.79710363214195
5.286074352941929,1.0727942373344646,1.580023977268306,0.12302814339140017,24.23792480277506,0.5320570505815858,-1.8322787141721903,0.0015157165665103986,1.0,-8.722251170620659,-124.91291799349241,-133.63516916411308
4.817508057543565,1.1831000468903783,1.5013804141861922,0.22141024045101287,25.560748279206873,0.637833591957903,-0.11380700604280491,0.0015157165665103986,1.0,-8.151652837656597,-122.83734778792626,-130.98900062558286
6.067804885697141,1.3818677574324711,0.9476849893976051,0.3560468075388781,15.545038559878842,0.6029580118822941,-10.739238404061808,0.0015157165665103986,0.0,-8.141255487116279,-120.62220663081146,-128.76346211792773
6.064923525197348,1.0477960507419113,1.9234809412376777,0.5101300457260739,8.73558924227046,0.6504624527111993,-1.1794687272818294,0.0015157165665103986,0.0,-8.179917672618943,-121.6812957978314,-129.86121347045034
7.209912112503373,1.5013556020744359,1.606781641266521,0.4739389563392346,12.630294289470973,0.6873595852081763,-7.387845227678028,0.0015157165665103986,0.0,-8.880422063119315,-119.25923762644345,-128.13965968956276
5.985771914034607,1.3447794002146822,0.8926054919011337,0.3905458538380557,10.605089654531069,0.6229486803543658,-4.113862259729686,0.0015157165665103986,0.0,-8.208148147194247,-119.75834970138335,-127.9664978485776
7.86060168988875,2.0005217286596486,0.732347712611624,0.4031064449913011,15.87731781584354,0.651357961445608,-4.488605346756145,0.0015157165665103986,0.0,-9.850142298006762,-120.97123275511235,-130.8213750531191
